River,Reach,Station,Distance_from_Center,X,Y,Z
ATATURK,ATATURK-T,6,5.5,521908.255,4174954.263,945.739
ATATURK,ATATURK-T,6,5.6,521908.354,4174954.256,945.74
ATATURK,ATATURK-T,6,5.7,521908.454,4174954.248,945.742
ATATURK,ATATURK-T,6,5.8,521908.554,4174954.241,945.744
ATATURK,ATATURK-T,6,5.9,521908.654,4174954.233,945.745
ATATURK,ATATURK-T,6,6.0,521908.753,4174954.226,945.747
ATATURK,ATATURK-T,6,6.1,521908.853,4174954.219,945.749
ATATURK,ATATURK-T,6,6.2,521908.953,4174954.211,945.75
ATATURK,ATATURK-T,6,6.3,521909.053,4174954.204,945.752
ATATURK,ATATURK-T,6,6.4,521909.152,4174954.196,945.754
ATATURK,ATATURK-T,6,6.5,521909.252,4174954.189,945.756
ATATURK,ATATURK-T,6,6.6,521909.352,4174954.182,945.757
ATATURK,ATATURK-T,6,6.7,521909.451,4174954.174,945.759
ATATURK,ATATURK-T,6,6.8,521909.551,4174954.167,945.761
ATATURK,ATATURK-T,6,6.9,521909.651,4174954.159,945.762
ATATURK,ATATURK-T,6,7.0,521909.751,4174954.152,945.764
ATATURK,ATATURK-T,6,7.1,521909.85,4174954.145,945.766
ATATURK,ATATURK-T,6,7.2,521909.95,4174954.137,945.767
ATATURK,ATATURK-T,6,7.3,521910.05,4174954.13,945.769
ATATURK,ATATURK-T,6,7.4,521910.15,4174954.122,945.771
ATATURK,ATATURK-T,6,7.5,521910.249,4174954.115,945.772
ATATURK,ATATURK-T,6,7.6,521910.349,4174954.108,945.774
ATATURK,ATATURK-T,6,7.7,521910.449,4174954.1,945.776
ATATURK,ATATURK-T,6,7.8,521910.548,4174954.093,945.777
ATATURK,ATATURK-T,6,7.9,521910.648,4174954.085,945.779
ATATURK,ATATURK-T,6,8.0,521910.748,4174954.078,945.781
ATATURK,ATATURK-T,6,8.1,521910.848,4174954.071,945.782
ATATURK,ATATURK-T,6,8.2,521910.947,4174954.063,945.784
ATATURK,ATATURK-T,6,8.3,521911.047,4174954.056,945.786
ATATURK,ATATURK-T,6,8.4,521911.147,4174954.049,945.787
ATATURK,ATATURK-T,6,8.5,521911.246,4174954.041,945.789
ATATURK,ATATURK-T,6,8.6,521911.346,4174954.034,945.791
ATATURK,ATATURK-T,6,8.7,521911.446,4174954.026,945.792
ATATURK,ATATURK-T,6,8.8,521911.546,4174954.019,945.794
ATATURK,ATATURK-T,6,8.9,521911.645,4174954.012,945.796
ATATURK,ATATURK-T,6,9.0,521911.745,4174954.004,945.797
ATATURK,ATATURK-T,6,9.1,521911.845,4174953.997,945.799
ATATURK,ATATURK-T,6,9.2,521911.945,4174953.989,945.801
ATATURK,ATATURK-T,6,9.3,521912.044,4174953.982,945.802
ATATURK,ATATURK-T,6,9.4,521912.144,4174953.975,945.804
ATATURK,ATATURK-T,6,9.5,521912.244,4174953.967,945.806
ATATURK,ATATURK-T,6,9.6,521912.343,4174953.96,945.807
ATATURK,ATATURK-T,6,9.7,521912.443,4174953.952,945.809
ATATURK,ATATURK-T,6,9.8,521912.543,4174953.945,945.811
ATATURK,ATATURK-T,6,9.9,521912.643,4174953.938,945.812
ATATURK,ATATURK-T,6,10.0,521912.742,4174953.93,945.814
ATATURK,ATATURK-T,6,10.1,521912.842,4174953.923,945.816
ATATURK,ATATURK-T,6,10.2,521912.942,4174953.915,945.817
ATATURK,ATATURK-T,6,10.3,521913.042,4174953.908,945.819
ATATURK,ATATURK-T,6,10.4,521913.141,4174953.901,945.821
ATATURK,ATATURK-T,6,10.5,521913.241,4174953.893,945.822
ATATURK,ATATURK-T,6,10.6,521913.341,4174953.886,945.824
ATATURK,ATATURK-T,6,10.7,521913.44,4174953.878,945.826
ATATURK,ATATURK-T,6,10.8,521913.54,4174953.871,945.827
ATATURK,ATATURK-T,6,10.9,521913.64,4174953.864,945.829
ATATURK,ATATURK-T,6,11.0,521913.74,4174953.856,945.827
ATATURK,ATATURK-T,6,11.1,521913.839,4174953.849,945.821
ATATURK,ATATURK-T,6,11.2,521913.939,4174953.842,945.815
ATATURK,ATATURK-T,6,11.3,521914.039,4174953.834,945.809
ATATURK,ATATURK-T,6,11.4,521914.139,4174953.827,945.803
ATATURK,ATATURK-T,6,11.5,521914.238,4174953.819,945.797
ATATURK,ATATURK-T,6,11.6,521914.338,4174953.812,945.791
ATATURK,ATATURK-T,6,11.7,521914.438,4174953.804,945.785
ATATURK,ATATURK-T,6,11.8,521914.537,4174953.797,945.779
ATATURK,ATATURK-T,6,11.9,521914.637,4174953.79,945.773
ATATURK,ATATURK-T,6,12.0,521914.737,4174953.782,945.767
ATATURK,ATATURK-T,6,12.1,521914.837,4174953.775,945.761
ATATURK,ATATURK-T,6,12.2,521914.936,4174953.767,945.755
ATATURK,ATATURK-T,6,12.3,521915.036,4174953.76,945.749
ATATURK,ATATURK-T,6,12.4,521915.136,4174953.753,945.743
ATATURK,ATATURK-T,6,12.5,521915.236,4174953.745,945.737
ATATURK,ATATURK-T,6,12.6,521915.335,4174953.738,945.731
ATATURK,ATATURK-T,6,12.7,521915.435,4174953.73,945.725
ATATURK,ATATURK-T,6,12.8,521915.535,4174953.723,945.718
ATATURK,ATATURK-T,6,12.9,521915.634,4174953.716,945.712
ATATURK,ATATURK-T,6,13.0,521915.734,4174953.708,945.706
ATATURK,ATATURK-T,6,13.1,521915.834,4174953.701,945.7
ATATURK,ATATURK-T,6,13.2,521915.934,4174953.693,945.694
ATATURK,ATATURK-T,6,13.3,521916.033,4174953.686,945.688
ATATURK,ATATURK-T,6,13.4,521916.133,4174953.679,945.682
ATATURK,ATATURK-T,6,13.5,521916.233,4174953.671,945.676
ATATURK,ATATURK-T,6,13.6,521916.333,4174953.664,945.67
ATATURK,ATATURK-T,6,13.7,521916.432,4174953.656,945.664
ATATURK,ATATURK-T,6,13.8,521916.532,4174953.649,945.658
ATATURK,ATATURK-T,6,13.9,521916.632,4174953.642,945.652
ATATURK,ATATURK-T,6,14.0,521916.731,4174953.634,945.646
ATATURK,ATATURK-T,6,14.1,521916.831,4174953.627,945.64
ATATURK,ATATURK-T,6,14.2,521916.931,4174953.619,945.634
ATATURK,ATATURK-T,6,14.3,521917.031,4174953.612,945.628
ATATURK,ATATURK-T,6,14.4,521917.13,4174953.605,945.622
ATATURK,ATATURK-T,6,14.5,521917.23,4174953.597,945.616
ATATURK,ATATURK-T,6,14.6,521917.33,4174953.59,945.61
ATATURK,ATATURK-T,6,14.7,521917.429,4174953.582,945.604
ATATURK,ATATURK-T,6,14.8,521917.529,4174953.575,945.598
ATATURK,ATATURK-T,6,14.9,521917.629,4174953.567,945.592
ATATURK,ATATURK-T,6,15.0,521917.729,4174953.56,945.586
ATATURK,ATATURK-T,6,15.1,521917.828,4174953.553,945.58
ATATURK,ATATURK-T,6,15.2,521917.928,4174953.545,945.574
ATATURK,ATATURK-T,6,15.3,521918.028,4174953.538,945.568
ATATURK,ATATURK-T,6,15.4,521918.128,4174953.53,945.562
ATATURK,ATATURK-T,6,15.5,521918.227,4174953.523,945.556
ATATURK,ATATURK-T,6,15.6,521918.327,4174953.516,945.55
ATATURK,ATATURK-T,6,15.7,521918.427,4174953.508,945.544
ATATURK,ATATURK-T,6,15.8,521918.526,4174953.501,945.538
ATATURK,ATATURK-T,6,15.9,521918.626,4174953.493,945.532
ATATURK,ATATURK-T,6,16.0,521918.726,4174953.486,945.526
ATATURK,ATATURK-T,6,16.1,521918.826,4174953.479,945.52
ATATURK,ATATURK-T,6,16.2,521918.925,4174953.471,945.514
ATATURK,ATATURK-T,6,16.3,521919.025,4174953.464,945.507
ATATURK,ATATURK-T,6,16.4,521919.125,4174953.456,945.501
ATATURK,ATATURK-T,6,16.5,521919.225,4174953.449,945.495
ATATURK,ATATURK-T,6,16.6,521919.324,4174953.442,945.489
ATATURK,ATATURK-T,6,16.7,521919.424,4174953.434,945.483
ATATURK,ATATURK-T,7,-16.7,521884.69,4175019.38,948.74
ATATURK,ATATURK-T,7,-16.6,521884.79,4175019.38,948.749
ATATURK,ATATURK-T,7,-16.5,521884.89,4175019.38,948.757
ATATURK,ATATURK-T,7,-16.4,521884.99,4175019.381,948.766
ATATURK,ATATURK-T,7,-16.3,521885.09,4175019.381,948.774
ATATURK,ATATURK-T,7,-16.2,521885.19,4175019.381,948.783
ATATURK,ATATURK-T,7,-16.1,521885.29,4175019.381,948.792
ATATURK,ATATURK-T,7,-16.0,521885.39,4175019.382,948.8
ATATURK,ATATURK-T,7,-15.9,521885.49,4175019.382,948.809
ATATURK,ATATURK-T,7,-15.8,521885.59,4175019.382,948.818
ATATURK,ATATURK-T,7,-15.7,521885.69,4175019.382,948.826
ATATURK,ATATURK-T,7,-15.6,521885.79,4175019.383,948.835
ATATURK,ATATURK-T,7,-15.5,521885.89,4175019.383,948.843
ATATURK,ATATURK-T,7,-15.4,521885.99,4175019.383,948.852
ATATURK,ATATURK-T,7,-15.3,521886.09,4175019.383,948.861
ATATURK,ATATURK-T,7,-15.2,521886.19,4175019.384,948.869
ATATURK,ATATURK-T,7,-15.1,521886.29,4175019.384,948.878
ATATURK,ATATURK-T,7,-15.0,521886.39,4175019.384,948.887
ATATURK,ATATURK-T,7,-14.9,521886.49,4175019.384,948.895
ATATURK,ATATURK-T,7,-14.8,521886.59,4175019.385,948.904
ATATURK,ATATURK-T,7,-14.7,521886.69,4175019.385,948.912
ATATURK,ATATURK-T,7,-14.6,521886.79,4175019.385,948.921
ATATURK,ATATURK-T,7,-14.5,521886.89,4175019.385,948.93
ATATURK,ATATURK-T,7,-14.4,521886.99,4175019.386,948.938
ATATURK,ATATURK-T,7,-14.3,521887.09,4175019.386,948.947
ATATURK,ATATURK-T,7,-14.2,521887.19,4175019.386,948.956
ATATURK,ATATURK-T,7,-14.1,521887.29,4175019.386,948.964
ATATURK,ATATURK-T,7,-14.0,521887.39,4175019.387,948.973
ATATURK,ATATURK-T,7,-13.9,521887.49,4175019.387,948.981
ATATURK,ATATURK-T,7,-13.8,521887.59,4175019.387,948.99
ATATURK,ATATURK-T,7,-13.7,521887.69,4175019.387,948.999
ATATURK,ATATURK-T,7,-13.6,521887.79,4175019.388,949.007
ATATURK,ATATURK-T,7,-13.5,521887.89,4175019.388,949.016
ATATURK,ATATURK-T,7,-13.4,521887.99,4175019.388,949.024
ATATURK,ATATURK-T,7,-13.3,521888.09,4175019.388,949.033
ATATURK,ATATURK-T,7,-13.2,521888.19,4175019.389,949.042
ATATURK,ATATURK-T,7,-13.1,521888.29,4175019.389,949.05
ATATURK,ATATURK-T,7,-13.0,521888.39,4175019.389,949.059
ATATURK,ATATURK-T,7,-12.9,521888.49,4175019.389,949.068
ATATURK,ATATURK-T,7,-12.8,521888.59,4175019.39,949.076
ATATURK,ATATURK-T,7,-12.7,521888.69,4175019.39,949.085
ATATURK,ATATURK-T,7,-12.6,521888.79,4175019.39,949.075
ATATURK,ATATURK-T,7,-12.5,521888.89,4175019.39,949.039
ATATURK,ATATURK-T,7,-12.4,521888.99,4175019.391,949.003
ATATURK,ATATURK-T,7,-12.3,521889.09,4175019.391,948.966
ATATURK,ATATURK-T,7,-12.2,521889.19,4175019.391,948.93
ATATURK,ATATURK-T,7,-12.1,521889.29,4175019.392,948.893
ATATURK,ATATURK-T,7,-12.0,521889.39,4175019.392,948.857
ATATURK,ATATURK-T,7,-11.9,521889.49,4175019.392,948.82
ATATURK,ATATURK-T,7,-11.8,521889.59,4175019.393,948.784
ATATURK,ATATURK-T,7,-11.7,521889.69,4175019.393,948.748
ATATURK,ATATURK-T,7,-11.6,521889.79,4175019.393,948.711
ATATURK,ATATURK-T,7,-11.5,521889.89,4175019.394,948.675
ATATURK,ATATURK-T,7,-11.4,521889.99,4175019.394,948.638
ATATURK,ATATURK-T,7,-11.3,521890.09,4175019.394,948.602
ATATURK,ATATURK-T,7,-11.2,521890.19,4175019.394,948.566
ATATURK,ATATURK-T,7,-11.1,521890.29,4175019.395,948.529
ATATURK,ATATURK-T,7,-11.0,521890.39,4175019.395,948.493
ATATURK,ATATURK-T,7,-10.9,521890.49,4175019.395,948.456
ATATURK,ATATURK-T,7,-10.8,521890.59,4175019.396,948.42
ATATURK,ATATURK-T,7,-10.7,521890.69,4175019.396,948.383
ATATURK,ATATURK-T,7,-10.6,521890.79,4175019.396,948.347
ATATURK,ATATURK-T,7,-10.5,521890.89,4175019.397,948.311
ATATURK,ATATURK-T,7,-10.4,521890.99,4175019.397,948.274
ATATURK,ATATURK-T,7,-10.3,521891.09,4175019.397,948.238
ATATURK,ATATURK-T,7,-10.2,521891.19,4175019.398,948.201
ATATURK,ATATURK-T,7,-10.1,521891.29,4175019.398,948.165
ATATURK,ATATURK-T,7,-10.0,521891.39,4175019.398,948.128
ATATURK,ATATURK-T,7,-9.9,521891.49,4175019.398,948.092
ATATURK,ATATURK-T,7,-9.8,521891.59,4175019.399,948.056
ATATURK,ATATURK-T,7,-9.7,521891.69,4175019.399,948.019
ATATURK,ATATURK-T,7,-9.6,521891.79,4175019.399,947.983
ATATURK,ATATURK-T,7,-9.5,521891.89,4175019.4,947.946
ATATURK,ATATURK-T,7,-9.4,521891.99,4175019.4,947.91
ATATURK,ATATURK-T,7,-9.3,521892.09,4175019.4,947.879
ATATURK,ATATURK-T,7,-9.2,521892.19,4175019.401,947.847
ATATURK,ATATURK-T,7,-9.1,521892.29,4175019.401,947.816
ATATURK,ATATURK-T,7,-9.0,521892.39,4175019.401,947.784
ATATURK,ATATURK-T,7,-8.9,521892.49,4175019.402,947.753
ATATURK,ATATURK-T,7,-8.8,521892.59,4175019.402,947.721
ATATURK,ATATURK-T,7,-8.7,521892.69,4175019.403,947.69
ATATURK,ATATURK-T,7,-8.6,521892.79,4175019.403,947.659
ATATURK,ATATURK-T,7,-8.5,521892.89,4175019.403,947.627
ATATURK,ATATURK-T,7,-8.4,521892.99,4175019.404,947.596
ATATURK,ATATURK-T,7,-8.3,521893.09,4175019.404,947.564
ATATURK,ATATURK-T,7,-8.2,521893.19,4175019.404,947.533
ATATURK,ATATURK-T,7,-8.1,521893.29,4175019.405,947.501
ATATURK,ATATURK-T,7,-8.0,521893.39,4175019.405,947.47
ATATURK,ATATURK-T,7,-7.9,521893.49,4175019.405,947.439
ATATURK,ATATURK-T,7,-7.8,521893.59,4175019.406,947.407
ATATURK,ATATURK-T,7,-7.7,521893.69,4175019.406,947.376
ATATURK,ATATURK-T,7,-7.6,521893.79,4175019.406,947.344
ATATURK,ATATURK-T,7,-7.5,521893.89,4175019.407,947.313
ATATURK,ATATURK-T,7,-7.4,521893.99,4175019.407,947.281
ATATURK,ATATURK-T,7,-7.3,521894.09,4175019.408,947.25
ATATURK,ATATURK-T,7,-7.2,521894.19,4175019.408,947.219
ATATURK,ATATURK-T,7,-7.1,521894.29,4175019.408,947.187
ATATURK,ATATURK-T,7,-7.0,521894.39,4175019.409,947.156
ATATURK,ATATURK-T,7,-6.9,521894.49,4175019.409,947.124
ATATURK,ATATURK-T,7,-6.8,521894.59,4175019.409,947.093
ATATURK,ATATURK-T,7,-6.7,521894.69,4175019.41,947.061
ATATURK,ATATURK-T,7,-6.6,521894.79,4175019.41,947.03
ATATURK,ATATURK-T,7,-6.5,521894.89,4175019.41,946.837
ATATURK,ATATURK-T,7,-6.4,521894.99,4175019.41,946.644
ATATURK,ATATURK-T,7,-6.3,521895.09,4175019.41,946.451
ATATURK,ATATURK-T,7,-6.2,521895.19,4175019.41,946.258
ATATURK,ATATURK-T,7,-6.1,521895.29,4175019.41,946.065
ATATURK,ATATURK-T,7,-6.0,521895.39,4175019.41,945.872
ATATURK,ATATURK-T,7,-5.9,521895.49,4175019.41,945.679
ATATURK,ATATURK-T,7,-5.8,521895.59,4175019.41,945.486
ATATURK,ATATURK-T,7,-5.7,521895.69,4175019.41,945.293
ATATURK,ATATURK-T,7,-5.6,521895.79,4175019.41,945.1
ATATURK,ATATURK-T,7,-5.5,521895.89,4175019.41,944.907
ATATURK,ATATURK-T,7,-5.4,521895.99,4175019.41,944.714
ATATURK,ATATURK-T,7,-5.3,521896.09,4175019.41,944.56
ATATURK,ATATURK-T,7,-5.2,521896.19,4175019.41,944.562
ATATURK,ATATURK-T,7,-5.1,521896.29,4175019.411,944.564
ATATURK,ATATURK-T,7,-5.0,521896.39,4175019.411,944.566
ATATURK,ATATURK-T,7,-4.9,521896.49,4175019.411,944.568
ATATURK,ATATURK-T,7,-4.8,521896.59,4175019.412,944.57
ATATURK,ATATURK-T,7,-4.7,521896.69,4175019.412,944.572
ATATURK,ATATURK-T,7,-4.6,521896.79,4175019.412,944.573
ATATURK,ATATURK-T,7,-4.5,521896.89,4175019.413,944.575
ATATURK,ATATURK-T,7,-4.4,521896.99,4175019.413,944.577
ATATURK,ATATURK-T,7,-4.3,521897.09,4175019.413,944.579
ATATURK,ATATURK-T,7,-4.2,521897.19,4175019.413,944.581
ATATURK,ATATURK-T,7,-4.1,521897.29,4175019.414,944.583
ATATURK,ATATURK-T,7,-4.0,521897.39,4175019.414,944.585
ATATURK,ATATURK-T,7,-3.9,521897.49,4175019.414,944.587
ATATURK,ATATURK-T,7,-3.8,521897.59,4175019.415,944.588
ATATURK,ATATURK-T,7,-3.7,521897.69,4175019.415,944.59
ATATURK,ATATURK-T,7,-3.6,521897.79,4175019.415,944.592
ATATURK,ATATURK-T,7,-3.5,521897.89,4175019.416,944.594
ATATURK,ATATURK-T,7,-3.4,521897.99,4175019.416,944.596
ATATURK,ATATURK-T,7,-3.3,521898.09,4175019.416,944.598
ATATURK,ATATURK-T,7,-3.2,521898.19,4175019.417,944.6
ATATURK,ATATURK-T,7,-3.1,521898.29,4175019.417,944.601
ATATURK,ATATURK-T,7,-3.0,521898.39,4175019.417,944.603
ATATURK,ATATURK-T,7,-2.9,521898.49,4175019.418,944.605
ATATURK,ATATURK-T,7,-2.8,521898.59,4175019.418,944.607
ATATURK,ATATURK-T,7,-2.7,521898.69,4175019.418,944.609
ATATURK,ATATURK-T,7,-2.6,521898.79,4175019.418,944.611
ATATURK,ATATURK-T,7,-2.5,521898.89,4175019.419,944.613
ATATURK,ATATURK-T,7,-2.4,521898.99,4175019.419,944.615
ATATURK,ATATURK-T,7,-2.3,521899.09,4175019.419,944.616
ATATURK,ATATURK-T,7,-2.2,521899.19,4175019.42,944.618
ATATURK,ATATURK-T,7,-2.1,521899.29,4175019.42,944.62
ATATURK,ATATURK-T,7,-2.0,521899.39,4175019.42,944.62
ATATURK,ATATURK-T,7,-1.9,521899.49,4175019.42,944.62
ATATURK,ATATURK-T,7,-1.8,521899.59,4175019.42,944.62
ATATURK,ATATURK-T,7,-1.7,521899.69,4175019.42,944.62
ATATURK,ATATURK-T,7,-1.6,521899.79,4175019.42,941.6
ATATURK,ATATURK-T,7,-1.5,521899.89,4175019.42,941.6
ATATURK,ATATURK-T,7,-1.4,521899.99,4175019.42,941.6
ATATURK,ATATURK-T,7,-1.3,521900.09,4175019.42,941.6
ATATURK,ATATURK-T,7,-1.2,521900.19,4175019.42,941.6
ATATURK,ATATURK-T,7,-1.1,521900.29,4175019.42,941.6
ATATURK,ATATURK-T,7,-1.0,521900.39,4175019.42,941.6
ATATURK,ATATURK-T,7,-0.9,521900.49,4175019.42,941.6
ATATURK,ATATURK-T,7,-0.8,521900.59,4175019.42,941.6
ATATURK,ATATURK-T,7,-0.7,521900.69,4175019.42,941.6
ATATURK,ATATURK-T,7,-0.6,521900.79,4175019.42,941.6
ATATURK,ATATURK-T,7,-0.5,521900.89,4175019.421,941.6
ATATURK,ATATURK-T,7,-0.4,521900.99,4175019.421,941.6
ATATURK,ATATURK-T,7,-0.3,521901.09,4175019.422,941.6
ATATURK,ATATURK-T,7,-0.2,521901.19,4175019.422,941.6
ATATURK,ATATURK-T,7,-0.1,521901.29,4175019.423,941.6
ATATURK,ATATURK-T,7,0.0,521901.39,4175019.423,941.6
ATATURK,ATATURK-T,7,0.1,521901.49,4175019.423,941.6
ATATURK,ATATURK-T,7,0.2,521901.59,4175019.424,941.6
ATATURK,ATATURK-T,7,0.3,521901.69,4175019.424,941.6
ATATURK,ATATURK-T,7,0.4,521901.79,4175019.425,941.6
ATATURK,ATATURK-T,7,0.5,521901.89,4175019.425,941.6
ATATURK,ATATURK-T,7,0.6,521901.99,4175019.426,941.6
ATATURK,ATATURK-T,7,0.7,521902.09,4175019.426,941.6
ATATURK,ATATURK-T,7,0.8,521902.19,4175019.426,941.6
ATATURK,ATATURK-T,7,0.9,521902.29,4175019.427,941.6
ATATURK,ATATURK-T,7,1.0,521902.39,4175019.427,941.6
ATATURK,ATATURK-T,7,1.1,521902.49,4175019.428,941.6
ATATURK,ATATURK-T,7,1.2,521902.59,4175019.428,941.6
ATATURK,ATATURK-T,7,1.3,521902.69,4175019.429,941.6
ATATURK,ATATURK-T,7,1.4,521902.79,4175019.429,941.6
ATATURK,ATATURK-T,7,1.5,521902.89,4175019.429,941.6
ATATURK,ATATURK-T,7,1.6,521902.99,4175019.43,941.6
ATATURK,ATATURK-T,7,1.7,521903.09,4175019.43,944.62
ATATURK,ATATURK-T,7,1.8,521903.19,4175019.43,944.62
ATATURK,ATATURK-T,7,1.9,521903.29,4175019.43,944.62
ATATURK,ATATURK-T,7,2.0,521903.39,4175019.43,944.62
ATATURK,ATATURK-T,7,2.1,521903.49,4175019.43,944.62
ATATURK,ATATURK-T,7,2.2,521903.59,4175019.43,944.62
ATATURK,ATATURK-T,7,2.3,521903.69,4175019.43,944.62
ATATURK,ATATURK-T,7,2.4,521903.79,4175019.43,944.618
ATATURK,ATATURK-T,7,2.5,521903.89,4175019.431,944.615
ATATURK,ATATURK-T,7,2.6,521903.99,4175019.431,944.611
ATATURK,ATATURK-T,7,2.7,521904.09,4175019.432,944.608
ATATURK,ATATURK-T,7,2.8,521904.19,4175019.432,944.604
ATATURK,ATATURK-T,7,2.9,521904.29,4175019.432,944.601
ATATURK,ATATURK-T,7,3.0,521904.39,4175019.433,944.598
ATATURK,ATATURK-T,7,3.1,521904.49,4175019.433,944.594
ATATURK,ATATURK-T,7,3.2,521904.59,4175019.434,944.591
ATATURK,ATATURK-T,7,3.3,521904.69,4175019.434,944.587
ATATURK,ATATURK-T,7,3.4,521904.79,4175019.435,944.584
ATATURK,ATATURK-T,7,3.5,521904.89,4175019.435,944.581
ATATURK,ATATURK-T,7,3.6,521904.99,4175019.435,944.577
ATATURK,ATATURK-T,7,3.7,521905.09,4175019.436,944.574
ATATURK,ATATURK-T,7,3.8,521905.19,4175019.436,944.57
ATATURK,ATATURK-T,7,3.9,521905.29,4175019.437,944.567
ATATURK,ATATURK-T,7,4.0,521905.39,4175019.437,944.563
ATATURK,ATATURK-T,7,4.1,521905.49,4175019.437,944.56
ATATURK,ATATURK-T,7,4.2,521905.59,4175019.438,944.557
ATATURK,ATATURK-T,7,4.3,521905.69,4175019.438,944.553
ATATURK,ATATURK-T,7,4.4,521905.79,4175019.439,944.55
ATATURK,ATATURK-T,7,4.5,521905.89,4175019.439,944.546
ATATURK,ATATURK-T,7,4.6,521905.99,4175019.44,944.543
ATATURK,ATATURK-T,7,4.7,521906.09,4175019.44,944.539
ATATURK,ATATURK-T,7,4.8,521906.19,4175019.44,944.534
ATATURK,ATATURK-T,7,4.9,521906.29,4175019.441,944.529
ATATURK,ATATURK-T,7,5.0,521906.39,4175019.441,944.524
ATATURK,ATATURK-T,7,5.1,521906.49,4175019.441,944.519
ATATURK,ATATURK-T,7,5.2,521906.59,4175019.441,944.514
ATATURK,ATATURK-T,7,5.3,521906.69,4175019.442,944.508
ATATURK,ATATURK-T,7,5.4,521906.79,4175019.442,944.503
ATATURK,ATATURK-T,7,5.5,521906.89,4175019.442,944.498
ATATURK,ATATURK-T,7,5.6,521906.99,4175019.443,944.493
ATATURK,ATATURK-T,7,5.7,521907.09,4175019.443,944.488
ATATURK,ATATURK-T,7,5.8,521907.19,4175019.443,944.483
ATATURK,ATATURK-T,7,5.9,521907.29,4175019.443,944.477
ATATURK,ATATURK-T,7,6.0,521907.39,4175019.444,944.472
ATATURK,ATATURK-T,7,6.1,521907.49,4175019.444,944.467
ATATURK,ATATURK-T,7,6.2,521907.59,4175019.444,944.462
ATATURK,ATATURK-T,7,6.3,521907.69,4175019.445,944.457
ATATURK,ATATURK-T,7,6.4,521907.79,4175019.445,944.451
ATATURK,ATATURK-T,7,6.5,521907.89,4175019.445,944.446
ATATURK,ATATURK-T,7,6.6,521907.99,4175019.445,944.441
ATATURK,ATATURK-T,7,6.7,521908.09,4175019.446,944.436
ATATURK,ATATURK-T,7,6.8,521908.19,4175019.446,944.431
ATATURK,ATATURK-T,7,6.9,521908.29,4175019.446,944.426
ATATURK,ATATURK-T,7,7.0,521908.39,4175019.447,944.42
ATATURK,ATATURK-T,7,7.1,521908.49,4175019.447,944.415
ATATURK,ATATURK-T,7,7.2,521908.59,4175019.447,944.41
ATATURK,ATATURK-T,7,7.3,521908.69,4175019.448,944.405
ATATURK,ATATURK-T,7,7.4,521908.79,4175019.448,944.4
ATATURK,ATATURK-T,7,7.5,521908.89,4175019.448,944.394
ATATURK,ATATURK-T,7,7.6,521908.99,4175019.448,944.389
ATATURK,ATATURK-T,7,7.7,521909.09,4175019.449,944.384
ATATURK,ATATURK-T,7,7.8,521909.19,4175019.449,944.379
ATATURK,ATATURK-T,7,7.9,521909.29,4175019.449,944.374
ATATURK,ATATURK-T,7,8.0,521909.39,4175019.45,944.369
ATATURK,ATATURK-T,7,8.1,521909.49,4175019.45,944.363
ATATURK,ATATURK-T,7,8.2,521909.59,4175019.45,944.358
ATATURK,ATATURK-T,7,8.3,521909.69,4175019.45,944.353
ATATURK,ATATURK-T,7,8.4,521909.79,4175019.451,944.348
ATATURK,ATATURK-T,7,8.5,521909.89,4175019.451,944.343
ATATURK,ATATURK-T,7,8.6,521909.99,4175019.451,944.337
ATATURK,ATATURK-T,7,8.7,521910.09,4175019.452,944.332
ATATURK,ATATURK-T,7,8.8,521910.19,4175019.452,944.327
ATATURK,ATATURK-T,7,8.9,521910.29,4175019.452,944.322
ATATURK,ATATURK-T,7,9.0,521910.39,4175019.452,944.317
ATATURK,ATATURK-T,7,9.1,521910.49,4175019.453,944.312
ATATURK,ATATURK-T,7,9.2,521910.59,4175019.453,944.306
ATATURK,ATATURK-T,7,9.3,521910.69,4175019.453,944.301
ATATURK,ATATURK-T,7,9.4,521910.79,4175019.454,944.296
ATATURK,ATATURK-T,7,9.5,521910.89,4175019.454,944.291
ATATURK,ATATURK-T,7,9.6,521910.99,4175019.454,944.286
ATATURK,ATATURK-T,7,9.7,521911.09,4175019.454,944.28
ATATURK,ATATURK-T,7,9.8,521911.19,4175019.455,944.275
ATATURK,ATATURK-T,7,9.9,521911.29,4175019.455,944.27
ATATURK,ATATURK-T,7,10.0,521911.39,4175019.455,944.265
ATATURK,ATATURK-T,7,10.1,521911.49,4175019.456,944.26
ATATURK,ATATURK-T,7,10.2,521911.59,4175019.456,944.255
ATATURK,ATATURK-T,7,10.3,521911.69,4175019.456,944.249
ATATURK,ATATURK-T,7,10.4,521911.79,4175019.456,944.244
ATATURK,ATATURK-T,7,10.5,521911.89,4175019.457,944.239
ATATURK,ATATURK-T,7,10.6,521911.99,4175019.457,944.234
ATATURK,ATATURK-T,7,10.7,521912.09,4175019.457,944.229
ATATURK,ATATURK-T,7,10.8,521912.19,4175019.458,944.224
ATATURK,ATATURK-T,7,10.9,521912.29,4175019.458,944.218
ATATURK,ATATURK-T,7,11.0,521912.39,4175019.458,944.213
ATATURK,ATATURK-T,7,11.1,521912.49,4175019.458,944.208
ATATURK,ATATURK-T,7,11.2,521912.59,4175019.459,944.203
ATATURK,ATATURK-T,7,11.3,521912.69,4175019.459,944.198
